"CubeId";"rendopar"
"PublishingDate";"2025-09-01 14:30"

"Date";"d0";"Value"
"2011-11-07";"b1";"-1.692"
"2011-11-07";"b2";"-13.489"
"2011-11-07";"b3";"10.728"
"2011-11-07";"t1";"1.233"
"2011-11-07";"t2";"0.978"
"2011-11-08";"b0";"1.746"
"2011-11-08";"b1";"-1.731"
"2011-11-08";"b2";"-10.981"
"2011-11-08";"b3";"8.13"
"2011-11-08";"t1";"1.221"
"2011-11-08";"t2";"0.893"
"2011-11-09";"b0";"1.718"
"2011-11-09";"b1";"-1.703"
"2011-11-09";"b2";"-10.798"
"2011-11-09";"b3";"8.006"
"2011-11-09";"t1";"1.211"
"2011-11-09";"t2";"0.886"
"2011-11-10";"b0";"1.724"
"2011-11-10";"b1";"-1.708"
"2011-11-10";"b2";"-9.118"
"2011-11-10";"b3";"6.354"
"2011-11-10";"t1";"1.249"
"2011-11-10";"t2";"0.864"
"2011-11-11";"b0";"1.735"
"2011-11-11";"b1";"-1.717"
"2011-11-11";"b2";"-14.677"
"2011-11-11";"b3";"11.856"
"2011-11-11";"t1";"1.186"
"2011-11-11";"t2";"0.957"
"2011-11-14";"b0";"1.747"
"2011-11-14";"b1";"-1.728"
"2011-11-14";"b2";"-9.27"
"2011-11-14";"b3";"6.477"
"2011-11-14";"t1";"1.235"
"2011-11-14";"t2";"0.84"
"2011-11-15";"b0";"1.724"
"2011-11-15";"b1";"-1.706"
"2011-11-15";"b2";"-9.149"
"2011-11-15";"b3";"6.414"
"2011-11-15";"t1";"1.292"
"2011-11-15";"t2";"0.891"
"2011-11-16";"b0";"1.743"
"2011-11-16";"b1";"-1.725"
"2011-11-16";"b2";"-11.012"
"2011-11-16";"b3";"8.235"
"2011-11-16";"t1";"1.249"
"2011-11-16";"t2";"0.93"
"2011-11-17";"b0";"1.706"
"2011-11-17";"b1";"-1.688"
"2011-11-17";"b2";"-9.913"
"2011-11-17";"b3";"7.213"
"2011-11-17";"t1";"1.285"
"2011-11-17";"t2";"0.92"
"2011-11-18";"b0";"0.922"
"2011-11-18";"b1";"-0.903"
"2011-11-18";"b2";"4.984"
"2011-11-18";"b3";"-3.529"
"2011-11-18";"t1";"7.273"
"2011-11-18";"t2";"3.737"
"2011-11-21";"b0";"1.671"
"2011-11-21";"b1";"-1.652"
"2011-11-21";"b2";"-15.961"
"2011-11-21";"b3";"13.224"
"2011-11-21";"t1";"1.16"
"2011-11-21";"t2";"0.956"
"2011-11-22";"b0";"1.701"
"2011-11-22";"b1";"-1.681"
"2011-11-22";"b2";"-8.134"
"2011-11-22";"b3";"5.478"
"2011-11-22";"t1";"1.284"
"2011-11-22";"t2";"0.833"
"2011-11-23";"b0";"1.702"
"2011-11-23";"b1";"-1.678"
"2011-11-23";"b2";"-6.19"
"2011-11-23";"b3";"3.627"
"2011-11-23";"t1";"1.374"
"2011-11-23";"t2";"0.748"
"2011-11-24";"b0";"1.739"
"2011-11-24";"b1";"-1.716"
"2011-11-24";"b2";"-14.906"
"2011-11-24";"b3";"12.062"
"2011-11-24";"t1";"1.175"
"2011-11-24";"t2";"0.949"
"2011-11-25";"b0";"1.699"
"2011-11-25";"b1";"-1.674"
"2011-11-25";"b2";"-8.693"
"2011-11-25";"b3";"5.992"
"2011-11-25";"t1";"1.243"
"2011-11-25";"t2";"0.826"
"2011-11-28";"b0";"1.732"
"2011-11-28";"b1";"-1.707"
"2011-11-28";"b2";"-12.616"
"2011-11-28";"b3";"9.733"
"2011-11-28";"t1";"1.134"
"2011-11-28";"t2";"0.863"
"2011-11-29";"b0";"1.713"
"2011-11-29";"b1";"-1.688"
"2011-11-29";"b2";"-9.669"
"2011-11-29";"b3";"6.924"
"2011-11-29";"t1";"1.186"
"2011-11-29";"t2";"0.834"
"2011-11-30";"b0";"1.706"
"2011-11-30";"b1";"-1.681"
"2011-11-30";"b2";"-14.116"
"2011-11-30";"b3";"11.278"
"2011-11-30";"t1";"1.117"
"2011-11-30";"t2";"0.884"
"2011-12-01";"b0";"1.718"
"2011-12-01";"b1";"-1.693"
"2011-12-01";"b2";"-13.872"
"2011-12-01";"b3";"11.024"
"2011-12-01";"t1";"1.151"
"2011-12-01";"t2";"0.906"
"2011-12-02";"b0";"1.732"
"2011-12-02";"b1";"-1.707"
"2011-12-02";"b2";"-13.275"
"2011-12-02";"b3";"10.397"
"2011-12-02";"t1";"1.2"
"2011-12-02";"t2";"0.931"
"2011-12-05";"b0";"1.731"
"2011-12-05";"b1";"-1.706"
"2011-12-05";"b2";"-8.741"
"2011-12-05";"b3";"5.975"
"2011-12-05";"t1";"1.311"
"2011-12-05";"t2";"0.871"
"2011-12-06";"b0";"1.73"
"2011-12-06";"b1";"-1.705"
"2011-12-06";"b2";"-7.63"
"2011-12-06";"b3";"4.911"
"2011-12-06";"t1";"1.319"
"2011-12-06";"t2";"0.811"
"2011-12-07";"b0";"1.706"
"2011-12-07";"b1";"-1.681"
"2011-12-07";"b2";"-11.205"
"2011-12-07";"b3";"8.377"
"2011-12-07";"t1";"1.25"
"2011-12-07";"t2";"0.918"
"2011-12-08";"b0";"1.668"
"2011-12-08";"b1";"-1.643"
"2011-12-08";"b2";"-11.468"
"2011-12-08";"b3";"8.678"
"2011-12-08";"t1";"1.266"
"2011-12-08";"t2";"0.944"
"2011-12-09";"b0";"1.626"
"2011-12-09";"b1";"-1.601"
"2011-12-09";"b2";"-11.689"
"2011-12-09";"b3";"8.88"
"2011-12-09";"t1";"1.227"
"2011-12-09";"t2";"0.905"
"2011-12-12";"b0";"1.618"
"2011-12-12";"b1";"-1.591"
"2011-12-12";"b2";"-8.096"
"2011-12-12";"b3";"5.452"
"2011-12-12";"t1";"1.319"
"2011-12-12";"t2";"0.85"
"2011-12-13";"b0";"1.555"
"2011-12-13";"b1";"-1.528"
"2011-12-13";"b2";"-7.14"
"2011-12-13";"b3";"4.654"
"2011-12-13";"t1";"1.364"
"2011-12-13";"t2";"0.828"
"2011-12-14";"b0";"1.559"
"2011-12-14";"b1";"-1.533"
"2011-12-14";"b2";"-10.947"
"2011-12-14";"b3";"8.323"
"2011-12-14";"t1";"1.246"
"2011-12-14";"t2";"0.919"
"2011-12-15";"b0";"1.583"
"2011-12-15";"b1";"-1.556"
"2011-12-15";"b2";"-8.545"
"2011-12-15";"b3";"5.96"
"2011-12-15";"t1";"1.322"
"2011-12-15";"t2";"0.884"
"2011-12-16";"b0";"1.58"
"2011-12-16";"b1";"-1.554"
"2011-12-16";"b2";"-6.529"
"2011-12-16";"b3";"4.101"
"2011-12-16";"t1";"1.439"
"2011-12-16";"t2";"0.851"
"2011-12-19";"b0";"1.528"
"2011-12-19";"b1";"-1.502"
"2011-12-19";"b2";"-10.124"
"2011-12-19";"b3";"7.483"
"2011-12-19";"t1";"1.194"
"2011-12-19";"t2";"0.848"
"2011-12-20";"b0";"1.566"
"2011-12-20";"b1";"-1.539"
"2011-12-20";"b2";"-4.668"
"2011-12-20";"b3";"2.416"
"2011-12-20";"t1";"1.527"
"2011-12-20";"t2";"0.671"
"2011-12-21";"b0";"1.574"
"2011-12-21";"b1";"-1.547"
"2011-12-21";"b2";"-12.547"
"2011-12-21";"b3";"9.99"
"2011-12-21";"t1";"1.246"
"2011-12-21";"t2";"0.979"
"2011-12-22";"b0";"1.584"
"2011-12-22";"b1";"-1.555"
"2011-12-22";"b2";"-5.182"
"2011-12-22";"b3";"2.88"
"2011-12-22";"t1";"1.501"
"2011-12-22";"t2";"0.753"
"2011-12-23";"b0";"1.496"
"2011-12-23";"b1";"-1.468"
"2011-12-23";"b2";"-9.19"
"2011-12-23";"b3";"6.768"
"2011-12-23";"t1";"1.246"
"2011-12-23";"t2";"0.888"
"2011-12-26";"b0";
"2011-12-26";"b1";
"2011-12-26";"b2";
"2011-12-26";"b3";
"2011-12-26";"t1";
"2011-12-26";"t2";
"2011-12-27";"b0";"1.522"
"2011-12-27";"b1";"-1.494"
"2011-12-27";"b2";"-9.389"
"2011-12-27";"b3";"6.953"
"2011-12-27";"t1";"1.287"
"2011-12-27";"t2";"0.927"
"2011-12-28";"b0";"1.498"
"2011-12-28";"b1";"-1.47"
"2011-12-28";"b2";"-7.025"
"2011-12-28";"b3";"4.665"
"2011-12-28";"t1";"1.27"
"2011-12-28";"t2";"0.786"
"2011-12-29";"b0";"1.498"
"2011-12-29";"b1";"-1.47"
"2011-12-29";"b2";"-6.784"
"2011-12-29";"b3";"4.457"
"2011-12-29";"t1";"1.326"
"2011-12-29";"t2";"0.818"
"2011-12-30";"b0";"1.473"
"2011-12-30";"b1";"-1.445"
"2011-12-30";"b2";"-8.202"
"2011-12-30";"b3";"5.832"
"2011-12-30";"t1";"1.302"
"2011-12-30";"t2";"0.885"
"2012-01-02";"b0";
"2012-01-02";"b1";
"2012-01-02";"b2";
"2012-01-02";"b3";
"2012-01-02";"t1";
"2012-01-02";"t2";
"2012-01-03";"b0";"1.496"
"2012-01-03";"b1";"-1.468"
"2012-01-03";"b2";"-7.616"
"2012-01-03";"b3";"5.234"
"2012-01-03";"t1";"1.334"
"2012-01-03";"t2";"0.874"
"2012-01-04";"b0";"1.459"
"2012-01-04";"b1";"-1.431"
"2012-01-04";"b2";"-10.149"
"2012-01-04";"b3";"7.773"
"2012-01-04";"t1";"1.266"
"2012-01-04";"t2";"0.944"
"2012-01-05";"b0";"1.426"
"2012-01-05";"b1";"-1.398"
"2012-01-05";"b2";"-6.019"
"2012-01-05";"b3";"3.799"
"2012-01-05";"t1";"1.403"
"2012-01-05";"t2";"0.809"
"2012-01-06";"b0";"1.448"
"2012-01-06";"b1";"-1.42"
"2012-01-06";"b2";"-8.283"
"2012-01-06";"b3";"5.978"
"2012-01-06";"t1";"1.33"
"2012-01-06";"t2";"0.927"
"2012-01-09";"b0";"1.491"
"2012-01-09";"b1";"-1.463"
"2012-01-09";"b2";"-5.127"
"2012-01-09";"b3";"2.855"
"2012-01-09";"t1";"1.417"
"2012-01-09";"t2";"0.698"
"2012-01-10";"b0";"1.522"
"2012-01-10";"b1";"-1.494"
"2012-01-10";"b2";"-5.108"
"2012-01-10";"b3";"2.888"
"2012-01-10";"t1";"1.485"
"2012-01-10";"t2";"0.756"
"2012-01-11";"b0";"1.529"
"2012-01-11";"b1";"-1.501"
"2012-01-11";"b2";"-6.001"
"2012-01-11";"b3";"3.746"
"2012-01-11";"t1";"1.405"
"2012-01-11";"t2";"0.825"
"2012-01-12";"b0";"1.505"
"2012-01-12";"b1";"-1.476"
"2012-01-12";"b2";"-7.041"
"2012-01-12";"b3";"4.72"
"2012-01-12";"t1";"1.373"
"2012-01-12";"t2";"0.874"
"2012-01-13";"b0";"1.524"
"2012-01-13";"b1";"-1.495"
"2012-01-13";"b2";"-5.921"
"2012-01-13";"b3";"3.642"
"2012-01-13";"t1";"1.436"
"2012-01-13";"t2";"0.823"
"2012-01-16";"b0";"1.505"
"2012-01-16";"b1";"-1.477"
"2012-01-16";"b2";"-6.78"
"2012-01-16";"b3";"4.485"
"2012-01-16";"t1";"1.393"
"2012-01-16";"t2";"0.875"
"2012-01-17";"b0";"1.469"
"2012-01-17";"b1";"-1.441"
"2012-01-17";"b2";"-9.82"
"2012-01-17";"b3";"7.455"
"2012-01-17";"t1";"1.241"
"2012-01-17";"t2";"0.914"
"2012-01-18";"b0";"1.463"
"2012-01-18";"b1";"-1.435"
"2012-01-18";"b2";"-6.604"
"2012-01-18";"b3";"4.437"
"2012-01-18";"t1";"1.439"
"2012-01-18";"t2";"0.916"
"2012-01-19";"b0";"1.498"
"2012-01-19";"b1";"-1.469"
"2012-01-19";"b2";"-6.336"
"2012-01-19";"b3";"4.196"
"2012-01-19";"t1";"1.49"
"2012-01-19";"t2";"0.946"
"2012-01-20";"b0";"1.508"
"2012-01-20";"b1";"-1.48"
"2012-01-20";"b2";"-3.902"
"2012-01-20";"b3";"1.999"
"2012-01-20";"t1";"1.757"
"2012-01-20";"t2";"0.758"
"2012-01-23";"b0";"1.544"
"2012-01-23";"b1";"-1.516"
"2012-01-23";"b2";"-4.868"
"2012-01-23";"b3";"2.818"
"2012-01-23";"t1";"1.599"
"2012-01-23";"t2";"0.86"
"2012-01-24";"b0";"1.55"
"2012-01-24";"b1";"-1.521"
"2012-01-24";"b2";"-9.262"
"2012-01-24";"b3";"6.98"
"2012-01-24";"t1";"1.335"
"2012-01-24";"t2";"0.994"
"2012-01-25";"b0";"1.557"
"2012-01-25";"b1";"-1.529"
"2012-01-25";"b2";"-5.897"
"2012-01-25";"b3";"3.793"
"2012-01-25";"t1";"1.521"
"2012-01-25";"t2";"0.941"
"2012-01-26";"b0";"1.533"
"2012-01-26";"b1";"-1.505"
"2012-01-26";"b2";"-5.866"
"2012-01-26";"b3";"3.795"
"2012-01-26";"t1";"1.515"
"2012-01-26";"t2";"0.943"
"2012-01-27";"b0";"1.508"
"2012-01-27";"b1";"-1.474"
"2012-01-27";"b2";"-7.448"
"2012-01-27";"b3";"5.297"
"2012-01-27";"t1";"1.434"
"2012-01-27";"t2";"0.994"
"2012-01-30";"b0";"1.486"
"2012-01-30";"b1";"-1.452"
"2012-01-30";"b2";"-4.804"
"2012-01-30";"b3";"2.818"
"2012-01-30";"t1";"1.568"
"2012-01-30";"t2";"0.854"
"2012-01-31";"b0";"1.471"
"2012-01-31";"b1";"-1.436"
"2012-01-31";"b2";"-5.12"
"2012-01-31";"b3";"3.111"
"2012-01-31";"t1";"1.554"
"2012-01-31";"t2";"0.868"
"2012-02-01";"b0";"1.448"
"2012-02-01";"b1";"-1.411"
"2012-02-01";"b2";"-5.697"
"2012-02-01";"b3";"3.626"
"2012-02-01";"t1";"1.514"
"2012-02-01";"t2";"0.891"
"2012-02-02";"b0";"1.46"
"2012-02-02";"b1";"-1.421"
"2012-02-02";"b2";"-4.435"
"2012-02-02";"b3";"2.444"
"2012-02-02";"t1";"1.699"
"2012-02-02";"t2";"0.814"
"2012-02-03";"b0";"1.482"
"2012-02-03";"b1";"-1.442"
"2012-02-03";"b2";"-4.129"
"2012-02-03";"b3";"2.146"
"2012-02-03";"t1";"1.748"
"2012-02-03";"t2";"0.753"
"2012-02-06";"b0";"1.53"
"2012-02-06";"b1";"-1.49"
"2012-02-06";"b2";"-4.383"
"2012-02-06";"b3";"2.309"
"2012-02-06";"t1";"1.708"
"2012-02-06";"t2";"0.776"
"2012-02-07";"b0";"1.545"
"2012-02-07";"b1";"-1.505"
"2012-02-07";"b2";"-3.949"
"2012-02-07";"b3";"1.919"
"2012-02-07";"t1";"1.733"
"2012-02-07";"t2";"0.69"
"2012-02-08";"b0";"1.608"
"2012-02-08";"b1";"-1.567"
"2012-02-08";"b2";"-7.303"
"2012-02-08";"b3";"4.912"
"2012-02-08";"t1";"1.46"
"2012-02-08";"t2";"0.947"
"2012-02-09";"b0";"1.612"
"2012-02-09";"b1";"-1.57"
"2012-02-09";"b2";"-7.239"
"2012-02-09";"b3";"4.841"
"2012-02-09";"t1";"1.413"
"2012-02-09";"t2";"0.907"
"2012-02-10";"b0";"1.597"
"2012-02-10";"b1";"-1.554"
"2012-02-10";"b2";"-5.783"
"2012-02-10";"b3";"3.513"
"2012-02-10";"t1";"1.456"
"2012-02-10";"t2";"0.815"
"2012-02-13";"b0";"1.663"
"2012-02-13";"b1";"-1.62"
"2012-02-13";"b2";"-6.026"
"2012-02-13";"b3";"3.638"
"2012-02-13";"t1";"1.554"
"2012-02-13";"t2";"0.881"
"2012-02-14";"b0";"1.627"
"2012-02-14";"b1";"-1.584"
"2012-02-14";"b2";"-5.257"
"2012-02-14";"b3";"2.985"
"2012-02-14";"t1";"1.603"
"2012-02-14";"t2";"0.824"
"2012-02-15";"b0";"1.594"
"2012-02-15";"b1";"-1.551"
"2012-02-15";"b2";"-6.553"
"2012-02-15";"b3";"4.238"
"2012-02-15";"t1";"1.458"
"2012-02-15";"t2";"0.884"
"2012-02-16";"b0";"1.59"
"2012-02-16";"b1";"-1.546"
"2012-02-16";"b2";"-5.345"
"2012-02-16";"b3";"3.096"
"2012-02-16";"t1";"1.631"
"2012-02-16";"t2";"0.844"
"2012-02-17";"b0";"1.647"
"2012-02-17";"b1";"-1.604"
"2012-02-17";"b2";"-5.616"
"2012-02-17";"b3";"3.292"
"2012-02-17";"t1";"1.605"
"2012-02-17";"t2";"0.86"
"2012-02-20";"b0";"1.687"
"2012-02-20";"b1";"-1.644"
"2012-02-20";"b2";"-5.224"
"2012-02-20";"b3";"2.849"
"2012-02-20";"t1";"1.643"
"2012-02-20";"t2";"0.802"
"2012-02-21";"b0";"1.684"
"2012-02-21";"b1";"-1.641"
"2012-02-21";"b2";"-5.747"
"2012-02-21";"b3";"3.333"
"2012-02-21";"t1";"1.563"
"2012-02-21";"t2";"0.833"
"2012-02-22";"b0";"1.66"
"2012-02-22";"b1";"-1.617"
"2012-02-22";"b2";"-4.796"
"2012-02-22";"b3";"2.489"
"2012-02-22";"t1";"1.672"
"2012-02-22";"t2";"0.75"
"2012-02-23";"b0";"1.641"
"2012-02-23";"b1";"-1.597"
"2012-02-23";"b2";"-5.622"
"2012-02-23";"b3";"3.275"
"2012-02-23";"t1";"1.58"
"2012-02-23";"t2";"0.834"
"2012-02-24";"b0";"1.634"
"2012-02-24";"b1";"-1.59"
"2012-02-24";"b2";"-4.416"
"2012-02-24";"b3";"2.207"
"2012-02-24";"t1";"1.742"
"2012-02-24";"t2";"0.729"
"2012-02-27";"b0";"1.596"
"2012-02-27";"b1";"-1.552"
"2012-02-27";"b2";"-5.252"
"2012-02-27";"b3";"2.954"
"2012-02-27";"t1";"1.574"
"2012-02-27";"t2";"0.779"
"2012-02-28";"b0";"1.556"
"2012-02-28";"b1";"-1.511"
"2012-02-28";"b2";"-5.435"
"2012-02-28";"b3";"3.142"
"2012-02-28";"t1";"1.566"
"2012-02-28";"t2";"0.793"
"2012-02-29";"b0";"1.565"
"2012-02-29";"b1";"-1.52"
"2012-02-29";"b2";"-4.496"
"2012-02-29";"b3";"2.317"
"2012-02-29";"t1";"1.717"
"2012-02-29";"t2";"0.73"
"2012-03-01";"b0";"1.575"
"2012-03-01";"b1";"-1.528"
"2012-03-01";"b2";"-4.898"
"2012-03-01";"b3";"2.689"
"2012-03-01";"t1";"1.715"
"2012-03-01";"t2";"0.81"
"2012-03-02";"b0";"1.568"
"2012-03-02";"b1";"-1.521"
"2012-03-02";"b2";"-4.153"
"2012-03-02";"b3";"2.082"
"2012-03-02";"t1";"1.837"
"2012-03-02";"t2";"0.768"
"2012-03-05";"b0";"1.532"
"2012-03-05";"b1";"-1.485"
"2012-03-05";"b2";"-4.118"
"2012-03-05";"b3";"2.044"
"2012-03-05";"t1";"1.821"
"2012-03-05";"t2";"0.712"
"2012-03-06";"b0";"1.52"
"2012-03-06";"b1";"-1.473"
"2012-03-06";"b2";"-4.29"
"2012-03-06";"b3";"2.243"
"2012-03-06";"t1";"1.78"
"2012-03-06";"t2";"0.76"
"2012-03-07";"b0";"1.557"
"2012-03-07";"b1";"-1.511"
"2012-03-07";"b2";"-4.194"
"2012-03-07";"b3";"2.111"
"2012-03-07";"t1";"1.797"
"2012-03-07";"t2";"0.727"
"2012-03-08";"b0";"1.562"
"2012-03-08";"b1";"-1.515"
"2012-03-08";"b2";"-4.269"
"2012-03-08";"b3";"2.205"
"2012-03-08";"t1";"1.773"
"2012-03-08";"t2";"0.756"
"2012-03-09";"b0";"1.542"
"2012-03-09";"b1";"-1.497"
"2012-03-09";"b2";"-4.288"
"2012-03-09";"b3";"2.263"
"2012-03-09";"t1";"1.739"
"2012-03-09";"t2";"0.758"
"2012-03-12";"b0";"1.545"
"2012-03-12";"b1";"-1.5"
"2012-03-12";"b2";"-4.079"
"2012-03-12";"b3";"2.076"
"2012-03-12";"t1";"1.781"
"2012-03-12";"t2";"0.73"
"2012-03-13";"b0";"1.537"
"2012-03-13";"b1";"-1.492"
"2012-03-13";"b2";"-4.868"
"2012-03-13";"b3";"2.772"
"2012-03-13";"t1";"1.631"
"2012-03-13";"t2";"0.802"
"2012-03-14";"b0";"1.605"
"2012-03-14";"b1";"-1.56"
"2012-03-14";"b2";"-4.583"
"2012-03-14";"b3";"2.461"
"2012-03-14";"t1";"1.607"
"2012-03-14";"t2";"0.732"
"2012-03-15";"b0";"1.619"
"2012-03-15";"b1";"-1.574"
"2012-03-15";"b2";"-7.541"
"2012-03-15";"b3";"5.219"
"2012-03-15";"t1";"1.268"
"2012-03-15";"t2";"0.834"
"2012-03-16";"b0";"1.661"
"2012-03-16";"b1";"-1.616"
"2012-03-16";"b2";"-5.488"
"2012-03-16";"b3";"3.318"
"2012-03-16";"t1";"1.409"
"2012-03-16";"t2";"0.786"
"2012-03-19";"b0";"1.674"
"2012-03-19";"b1";"-1.627"
"2012-03-19";"b2";"-6.482"
"2012-03-19";"b3";"4.205"
"2012-03-19";"t1";"1.365"
"2012-03-19";"t2";"0.837"
"2012-03-20";"b0";"1.709"
"2012-03-20";"b1";"-1.662"
"2012-03-20";"b2";"-5.19"
"2012-03-20";"b3";"2.938"
"2012-03-20";"t1";"1.466"
"2012-03-20";"t2";"0.743"
"2012-03-21";"b0";"1.724"
"2012-03-21";"b1";"-1.678"
"2012-03-21";"b2";"-4.514"
"2012-03-21";"b3";"2.368"
"2012-03-21";"t1";"1.507"
"2012-03-21";"t2";"0.679"
"2012-03-22";"b0";"1.625"
"2012-03-22";"b1";"-1.579"
"2012-03-22";"b2";"-8.394"
"2012-03-22";"b3";"6.077"
"2012-03-22";"t1";"1.239"
"2012-03-22";"t2";"0.86"
"2012-03-23";"b0";"1.578"
"2012-03-23";"b1";"-1.531"
"2012-03-23";"b2";"-8.047"
"2012-03-23";"b3";"5.813"
"2012-03-23";"t1";"1.234"
"2012-03-23";"t2";"0.849"
"2012-03-26";"b0";"1.588"
"2012-03-26";"b1";"-1.542"
"2012-03-26";"b2";"-6.243"
"2012-03-26";"b3";"4.078"
"2012-03-26";"t1";"1.306"
"2012-03-26";"t2";"0.777"
"2012-03-27";"b0";"1.615"
"2012-03-27";"b1";"-1.569"
"2012-03-27";"b2";"-6.825"
"2012-03-27";"b3";"4.588"
"2012-03-27";"t1";"1.304"
"2012-03-27";"t2";"0.816"
"2012-03-28";"b0";"1.609"
"2012-03-28";"b1";"-1.562"
"2012-03-28";"b2";"-6.629"
"2012-03-28";"b3";"4.419"
"2012-03-28";"t1";"1.301"
"2012-03-28";"t2";"0.807"
"2012-03-29";"b0";"1.626"
"2012-03-29";"b1";"-1.58"
"2012-03-29";"b2";"-4.908"
"2012-03-29";"b3";"2.803"
"2012-03-29";"t1";"1.472"
"2012-03-29";"t2";"0.719"
"2012-03-30";"b0";"1.56"
"2012-03-30";"b1";"-1.513"
"2012-03-30";"b2";"-8.812"
"2012-03-30";"b3";"6.545"
"2012-03-30";"t1";"1.241"
"2012-03-30";"t2";"0.869"
"2012-04-02";"b0";"1.582"
"2012-04-02";"b1";"-1.535"
"2012-04-02";"b2";"-7.833"
"2012-04-02";"b3";"5.579"
"2012-04-02";"t1";"1.25"
"2012-04-02";"t2";"0.832"
"2012-04-03";"b0";"1.601"
"2012-04-03";"b1";"-1.555"
"2012-04-03";"b2";"-6.682"
"2012-04-03";"b3";"4.509"
"2012-04-03";"t1";"1.355"
"2012-04-03";"t2";"0.838"
"2012-04-04";"b0";"1.614"
"2012-04-04";"b1";"-1.567"
"2012-04-04";"b2";"-6.349"
"2012-04-04";"b3";"4.176"
"2012-04-04";"t1";"1.366"
"2012-04-04";"t2";"0.815"
"2012-04-05";"b0";"1.599"
"2012-04-05";"b1";"-1.552"
"2012-04-05";"b2";"-5.608"
"2012-04-05";"b3";"3.456"
"2012-04-05";"t1";"1.423"
"2012-04-05";"t2";"0.762"
"2012-04-06";"b0";
"2012-04-06";"b1";
"2012-04-06";"b2";
"2012-04-06";"b3";
"2012-04-06";"t1";
"2012-04-06";"t2";
"2012-04-09";"b0";
"2012-04-09";"b1";
"2012-04-09";"b2";
"2012-04-09";"b3";
"2012-04-09";"t1";
"2012-04-09";"t2";
"2012-04-10";"b0";"1.529"
"2012-04-10";"b1";"-1.482"
"2012-04-10";"b2";"-7.28"
"2012-04-10";"b3";"4.966"
"2012-04-10";"t1";"1.344"
"2012-04-10";"t2";"0.816"
"2012-04-11";"b0";"1.519"
"2012-04-11";"b1";"-1.484"
"2012-04-11";"b2";"-8.065"
"2012-04-11";"b3";"5.779"
"2012-04-11";"t1";"1.285"
"2012-04-11";"t2";"0.83"
"2012-04-12";"b0";"1.548"
"2012-04-12";"b1";"-1.521"
"2012-04-12";"b2";"-6.194"
"2012-04-12";"b3";"3.992"
"2012-04-12";"t1";"1.399"
"2012-04-12";"t2";"0.76"
"2012-04-13";"b0";"1.551"
"2012-04-13";"b1";"-1.523"
"2012-04-13";"b2";"-4.972"
"2012-04-13";"b3";"2.891"
"2012-04-13";"t1";"1.555"
"2012-04-13";"t2";"0.711"
"2012-04-16";"b0";"1.509"
"2012-04-16";"b1";"-1.479"
"2012-04-16";"b2";"-5.187"
"2012-04-16";"b3";"3.082"
"2012-04-16";"t1";"1.483"
"2012-04-16";"t2";"0.684"
"2012-04-17";"b0";"1.509"
"2012-04-17";"b1";"-1.479"
"2012-04-17";"b2";"-7.563"
"2012-04-17";"b3";"5.323"
"2012-04-17";"t1";"1.323"
"2012-04-17";"t2";"0.829"
"2012-04-18";"b0";"1.546"
"2012-04-18";"b1";"-1.516"
"2012-04-18";"b2";"-6.037"
"2012-04-18";"b3";"3.866"
"2012-04-18";"t1";"1.424"
"2012-04-18";"t2";"0.774"
"2012-04-19";"b0";"1.513"
"2012-04-19";"b1";"-1.482"
"2012-04-19";"b2";"-5.259"
"2012-04-19";"b3";"3.202"
"2012-04-19";"t1";"1.473"
"2012-04-19";"t2";"0.726"
"2012-04-20";"b0";"1.528"
"2012-04-20";"b1";"-1.497"
"2012-04-20";"b2";"-5.37"
"2012-04-20";"b3";"3.291"
"2012-04-20";"t1";"1.503"
"2012-04-20";"t2";"0.763"
"2012-04-23";"b0";"1.537"
"2012-04-23";"b1";"-1.506"
"2012-04-23";"b2";"-5.055"
"2012-04-23";"b3";"2.987"
"2012-04-23";"t1";"1.504"
"2012-04-23";"t2";"0.718"
"2012-04-24";"b0";"1.504"
"2012-04-24";"b1";"-1.472"
"2012-04-24";"b2";"-5.153"
"2012-04-24";"b3";"3.089"
"2012-04-24";"t1";"1.467"
"2012-04-24";"t2";"0.708"
"2012-04-25";"b0";"1.507"
"2012-04-25";"b1";"-1.476"
"2012-04-25";"b2";"-6.15"
"2012-04-25";"b3";"4.009"
"2012-04-25";"t1";"1.359"
"2012-04-25";"t2";"0.756"
"2012-04-26";"b0";"1.513"
"2012-04-26";"b1";"-1.481"
"2012-04-26";"b2";"-5.86"
"2012-04-26";"b3";"3.72"
"2012-04-26";"t1";"1.395"
"2012-04-26";"t2";"0.743"
"2012-04-27";"b0";"1.447"
"2012-04-27";"b1";"-1.415"
"2012-04-27";"b2";"-4.955"
"2012-04-27";"b3";"2.992"
"2012-04-27";"t1";"1.484"
"2012-04-27";"t2";"0.708"
"2012-04-30";"b0";"1.47"
"2012-04-30";"b1";"-1.439"
"2012-04-30";"b2";"-5.008"
"2012-04-30";"b3";"2.981"
"2012-04-30";"t1";"1.474"
"2012-04-30";"t2";"0.688"
"2012-05-01";"b0";
"2012-05-01";"b1";
"2012-05-01";"b2";
"2012-05-01";"b3";
"2012-05-01";"t1";
"2012-05-01";"t2";
"2012-05-02";"b0";"1.472"
"2012-05-02";"b1";"-1.441"
"2012-05-02";"b2";"-4.484"
"2012-05-02";"b3";"2.528"
"2012-05-02";"t1";"1.529"
"2012-05-02";"t2";"0.641"
"2012-05-03";"b0";"1.436"
"2012-05-03";"b1";"-1.405"
